text,hatespeech_comb
"Dois representantes do meu Top3 à conversa.
Boa maneira de aquecer antes de escrever o meu novo set https://t.co/S8rnuv5ldt",0
vai pra cuba,0
nada contra negros mas minha filha não vai trazer bandido pra casa não...............,1
"RT @PMERJ: Após denúncia, PMs do #25BPM prenderam um homem com uma pistola e 80 cápsulas de cocaína em uma localidade de #Unamar. #ServireP _",0
intervenção militar já!!! ninguém aguenta mais esses corruPTos!!!,0
"RT @_vininobrega: RT @direitafalando interpretou bandido, defende bandido https://t.co/7lKE6kctIY",1
passou umas mulheres do meu lado e ficaram cochichando 'é sapatão',1
quando alguém te chamar de gordo não ligue você é maior que tudo isso,1
"Mas ainda tinha aquelas gostosas que quando saiam,na outra semana tava na playboy",1
"@homemdeverdade não fala de boquete, recebe. RT @SarahShoeMe ''Liberdade'... significa falar de boquete como quem fala do clima....'",0
Mimimi do @jornalnacional agora é contra Marine LePen,0
"RT @josesoubrasilia: HORA DE INVADIR O CONGRESSO 
A PM NÃO VAI ATIRAR CONTRA NOS https://t.co/J03AjeGQf0",0
ashsahashsahdsas melhor meme,0
"@gabrisinhas @LeoLimaDuarte o meu mundo é bem real, já o seu parece conto de fadas, já que a vida de negro é bem mais fácil.",1
"#DiaDaMulher FELIZ DIA DAS MULHERES Dia Internacional da Mulher #BolsonaroReiDoMundo
 Ser mulher pra globo = ser feminista",0
RT @NAOKAHLO: Nesse Dia das Mulheres pegue essas flores e coloque no túmulo das mulheres que foram assassinadas por seus companheiros #NãoQ _,0
"RT @walisonbernard1: #SerMulherÉ 'Vai la com suas amiguinhas' parabéns a todas as mulheres vocês são incriveis,menos a Dilma.",0
@dassblog @xismaisxis @zlando jihad é a base do islão,1
Marcelo Zero: Nem Rio Branco salvaria a política externa do governo golpista https://t.co/1opFXSgQZA via @viomundo,1
"RT @OdeCarvalho: Já expliquei mil vezes: Não tenho nenhuma solução para os problemas nacionais, mas tenho algumas para você deixar de ser b _",0
RT @Leandroow3: feliz dia do 'esse do meio é o acelerador?',1
@ursinho_branco puta merda. Que sonho,0
"O CARA É FO-DA!! 
Nem tomou posse e já criou muito mais empregos que Obama sequer sonhou! https://t.co/KIC75CXNJr",0
"Ator comunista (c/ pingente do genocida Che) vivendo uma vida de gastos exorbitantes em mansões na França, jatinhos _ https://t.co/mbxWT7DoXu",0
@tiaomoreira @Ramo_Jr Não confunda Trump com George Soros.,0
se a menina chama rayane quando faz 15 anos automaticamente fica grávida,1
"RT @rpsantos1970: Quão 'democratas' e 'tolerantes' são estes esquerdistas, estes 'direitinhas' e estes 'politicamente correctos'. 
https:// _",0
@larryclosex @PastorMalafaia Ui ! que gay agressivo! faça com os outros o que voce EXIGE que nao se faça com voce ..muita purpurina no nariz,1
RT @EmillyMutirao: #LulaPrezidente  #BBB17 Quem você Votaria? @LulapeloBrasil @silva_marina  @AecioNeves @jairbolsonaro,0
"Com tantos jornalistas à sua volta, Pinto da Costa já nem um café com leite pode tomar tranquilamente em Guimarães...",0
"Governo esquerdista de merda o Povo Brasileiro não foi consultado e não aceita a vinda de refugiados terroristas.
https://t.co/JtFod8MSjL",1
"RT @FatosEsquerda: A grande mídia e autoridades locais ignoraram: Rotherham, a cidade que teve mais de 1,400 crianças estupradas por islâmi _",0
RT @sexualinatural: Uma oportunidade imperdível pra quem está na região.@marisa_lobo @prarleilopes @um_novovencedor @SarahSheeva https://t. _,0
"@voluptama agora que tu falas nisso, até faz sentido...",0
heterofobicos não passarão,1
"@Estadao  Feminismo: 
-defende TODAS as pautas da esquerda.
-é só a esquerda perder que faz protesto
-nunca protest _ https://t.co/ZqhyWCJKOd",1
"@ptana_ @anajuliacostaf1 gorda feia 
xodade",1
"Sempre a somar aspectos positivos!
Pensa na linha de todos os partidos nacionalistas europeus. Excelente! _ https://t.co/MHS0oumEjn",0
"Amanhã é sexta-feira ou, como diria a CGTP, um excelente dia para convocar greves na função pública.",0
me explica por que vocês ficam no computador com essa criança de olho arregalado aí atrás,0
"macho escroto quando quer ser escroto não precisa a mina tá com roupa curta não, pode tá de burca que essas porra mexe",0
@leticiabahia23 A grande definição ideológica que não é mais vivida atualmente. Isso foi passado. So no Isla que falta isso. HJ éesquerdismo,1
@tiaomoreira @Ramo_Jr O jornalismo é um só. Deve se comprometer com a verdade. Com o relevante. Com o útil. Deve servir o povo + que poltcs.,0
"eu nunca me senti tão gorda, tão feia, tão... tão mal",0
"Transposição do Rio São Francisco.
Uma obra de merda que custou bilhões e enriqueceu empreiteiros petistas. https://t.co/LiqpsfwOux",1
UÉÉÉ.... Não são direitos iguais? Não lutam por igualdade? Ou é só a igualdade dá conveniência?  Quando essas... https://t.co/RjcvpzPM8b,1
@_carmeloneto Estes incompetentes não cuidam nem do povo brasileiro e nem dos poucos refugiados que aqui estão.,0
"Dizem que o muro do Trump não será eficaz, mas olhem que os chineses construíram um há mais de 2000 anos e ainda não têm lá mexicanos...",1
Deu acidente aqui na esquina de casa e só da pra ouvir os pedreiros gritando chamando a mulher de burra kkkkkkk,1
Uma candidatura realmente diferenciadora! https://t.co/GjHeWfygza,0
"Decide aí se a mídia é golpista ou não, porra! https://t.co/MhUVUgLCre",0
O falido @nytimes foi forçado se desculpar aos seus assinantes pela pobre cobertura feita na minha vitória nas elei _ https://t.co/VFZ4y8j3ap,0
"as pessoas não entendem que no meio dos 'refugiados' tem inúmeros terroristas, é uma coisa tão óbvia",1
kkkkkkkkkkkkkkkk RT @HugoGloss Mamy gloss mandou msg pro torpedao! #ondefoiqeuerrei,0
"Vou repetir a pergunta pq tem uns nego q são burro pra caralho. Qual vc comia (com o pau, o seu) primeiro?! https://t.co/cp160Cf9OP",1
"Tava pensando aqui e cara, como tem menina/mulher burra",1
freixo vai legalizar a maconha gente nao deixem isso acontece #LugarDeMaconheiroÉNaCadeia,0
"+ de 50mil empresas encerradas e de 10mil em insolvência nesta governação.
Em Jan.17 já são estas. Baixar o desempr _ https://t.co/UzsGoF0p2q",0
"Para @reinaldoazevedo , o simples fato de apoiar @jairbolsonaro é ser 'direita xucra'.
Conversar o quê com um cara desses?? Babaca total.",1
Ter pena de presidiário que custa mais que ESTUDANTE no Brasil? Não mesmo. Tenho pena dos inocentes que acabam nos _ https://t.co/50Ywy7Pio7,1
Com marido Jofran Alves passeando na #FeirinhaDoLargoDaOrdem. ..Me apropriei da cultura _ https://t.co/ttn4EtsuMp,0
'Trump vai quebrar os EUA!' #sqn https://t.co/eueIIkER8A,0
RT @AnaPaulaVolei: @RachelSherazade @JOAQUINVOLTOU @DaniloGentili tô chegando dos You És Ei e levando Trumpão da massa!!,0
"FONGAS, FUFAS, SAPATONAS, LÉSBICAS – Capazes https://t.co/VRksVR4JsT",1
"RT @insoniascarvao: Usei o hi5 durante um dia, talvez uma manhã. Quando desativei a conta, disse à minha mulher: “esta cena, tipo, lol, kek _",0
Quando o combate ao capitalismo e a ideologia de gêneros nas escolas falham miseravelmente: https://t.co/YHhEKQMI6H,0
'A minha forma de brincar é dizer a verdade. É a brincadeira mais engraçada do mundo.' #MulherDeVerdade,0
"RT @LumiereCardoso: Concluindo: No fundo, a Disney só quer mais audiência, competição tá dura. Na minha família isso já não se assiste http _",0
RT @pedrohenri_lf: Orgulho Homo pode tweetar mas Orgulho Hetero é preconceito ? What's the problem with u guys ? '-',1
"Amo mesmo chamar atenção pro meu corpo, tenho ele pra mostrar não é, então mostro mesmo e esbanjo mesmo, não sou ob _ https://t.co/hVFI8QoRjz",0
"RT @bfrflavinha: filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é s _",1
@xismaisxis eu acho que @dassblog não sabe muito sobre o Islão e os seus seguidores.,0
Espero que o Quartel dos Bombeiros de Cascais tenha espaço suficiente para acolher o julgamento de todos os arguidos da Operação Marquês...,0
"KKKKKKKK
menos a prima sapatão
abusada do cacete https://t.co/76wc62FhaW",0
"#DiaDaMulher não importa se é magra , gorda ,preta ,branca feia Ou linda hj e o nosso dia",0
HOJE EU VO CHUTAR O BALDE MAS FICA AI PQ QUERO ACERTA SUA CARA,1
Como vc se sente @lolaescreva roubando o meu dinheiro d'um país que não tem leito em hospital direito? Sua canalha,0
"@Curate_Angola não sei, nunca vi o desenho em questão, porém se é para idades que não podem ver beijo gay também nã _ https://t.co/dnOVsMiBa5",1
Freixo perdeu. Bandidagem chora,1
RT @tatamoreira25: gostamos de pessoas intensas!!!!!!!!! https://t.co/YDmvwOYsQd,0
"Trans nunca vai ser mulher, além de pinto eles tem coração",1
Passando aqui para avisar que comunistas vão arder no inferno.,1
"RT @rpsantos1970: Não faz sentido Portugal acolher imigrantes, enquanto a nossa população se encontra desempregada e é obrigada a emigrar. _",1
"Que merda, hein? Por isso que muçulmanos mandam aí, inclusive vetando mulheres 'a sós' no subúrbio... https://t.co/9dm3ZcoDzw",1
Minha declaração sobre o que está acontecendo na Suécia foi referência a reportagem exibida na @FoxNews em relação _ https://t.co/bjklAZyJlt,0
Adivinha qual a esquerda demoniza e qual a esquerda apoia? https://t.co/lmknzzuwLo,0
ÁS VEZES O SALÁRIO POUCO IMPORTA QUANDO A GENTE TRABALHA SENTINDO PRAZER https://t.co/JguY8eeq7n,0
confirmado 100% que aquela @ que eu falei é sapatao,1
"RT @rpsantos1970: Existem portugueses a passar fome, homens, mulheres e crianças... e a culpa é de quem nos governa, mas também daqueles qu _",0
"RT @gmarangoni Terry Richardson, fotógrafo do calendário da Pirelli 2010, profissão: @homemdeverdade - http://tinyurl.com/yghn7oa",0
Não importa se e feia ou bonita gorda ou magra toda mina deve ser respeitada..,0
"RT @mariia_pitanga:  azeiteiro, quero q te fodas volta para a tua terra",1
@Sybylla_ você tem algumas dicas de livros de ficção científica que podem ser lidos por crianças?,0
"a PM tem é que entrar metendo o cacete nessas escolas ocupadas
bando de vagabundo que nao quer estudar e fica morando na porra da escola",1
"'até pouco tempo atrás'  Que canalhice!!!!
O retardado compara o Cristianismo da idade média com o islamismo de 201 _ https://t.co/6pcTiHG7G5",1
"MANDE SEU FILHO ARRUMAR UMA MULHER DECENTE NÃO UMA BISCATE
#JOAQUINRESPONDE https://t.co/bsXqWCpvua",1
@JornalOGlobo hahahha eita os corruptos estão mijando com medo de Bolsonaro!!!,0
"A mãe do nóia disse que quer justiça
Fácil, prende ela",1
"Conversarei com os Xerifes e Chefes de Polícia às 9:00 AM (13:00 [BR]) hoje e discutirei sobre a terrível, perigosa _ https://t.co/AeSh1mq1mk",0
@jotap_rios tipo o quê?,0
"Burra é a mulher que aceita ser amante, pois valoriza um traidor, ajuda a destruir uma família e nunca terá moral de ser a única.",1
"@danvilarj 
Perante o humor há sempre lugar a um sorriso. :)
Só não aprovo a ofensa fácil.",0
@g1 O politicamente correto está acabando com a sociedade. Mulher burra é que se sente ofendida com isto. Tenho orgulho de saber o preço.,1
"Eu apresento fatos, lógica e verdade.
Ela:
- olha os argumentos
- você ta passando vergonha
E não consegue refutar _ https://t.co/UdwhGBUHiD",0
RT @edcentralgospel: 'A saúde e o futuro de qualquer sociedade dependem basicamente de uma realidade:... https://t.co/WAuh7oOLwYhttps://t. _,0
"SCP falha golos com jogadores isolados sem ninguém na baliza.
SCP perde com o Setúbal.
SCP é eliminado.
Sportinguistas culpam o SLB.
",0
RT @allonsygui: nao entendi mto bem a nicki minaj achou um livro dai leu e se transformou na bella do crepusculo? q doideira https://t.co/n _,0
@annavalente vixi as tretas,1
Estocolmo: capital das violações! As mulheres andam com medo e mudam hábitos de vida. 'Welcome R(ap)efugees'? _ https://t.co/BxSrVriKNC,1
"RT @BrenoSBezerra: A mulher eh mega inteligente, tem doutorado ate na casa do caraí e cozinha bem, porra #MasterChefBR",1
Na minha época o padre só pagava um pastel e um caldo de cana https://t.co/8gg32MRm8D,1
@hannaroehe eu que agradeço,0
"Reclama da superlotação de presídios mas se dizem que vão construir mais, reclama tb. Ah, vá! https://t.co/8pTrgbwZ1F",0
"Sanções poderão ser aplicadas contra os Estados-membros da União Europeia que se recusarem a receber refugiados,... https://t.co/GyOGfFj70W",0
GENTE QUE ACREDITA EM DUENDES KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK VOCÊS SÃO MTO TROUXAS DUENDES MENTEM MUITO,1
RT @New_Delia: Países ricos não aceitam refugiados. Estão certíssimos. https://t.co/TbLOkymjZx,1
@Curate_Angola os desenhos com casais hetero são os certos para incluir casais homo.  Não estou a dizer para o Bob constructor ser gay,0
nao tem como a anavitoria morena nao ser sapatao GENTE,1
"@Coisasdelouco Gtdá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)",0
Avaliação do nosso livro #MeuAmigoSecreto: feminismo além das redes na @amazonBR  Obrigada! https://t.co/pXpyDcQ3DB,0
Quando metes a tua namorada na 'friend zone' para sempre https://t.co/3085lrQN4A,0
"RT @devilshug: as pessoas hoje em dia te falam td hora pra vc amar quem vc é e se aceitar, mas se vc for BRANCO & HÉTERO VC NÃO DEVE FAZER _",1
"RT @editorahumanas: Geraldo Alckmin vs Jair Bolsonaro
A esquerda vai ter que escolher se vai ficar sem merenda ou sem dar o cu",1
"@__andrea__b 
O cara vive em outro mundo
Não no mundo real
REFUGIADOS são os que vivem
Nas favelas vizinhas as suas fortalezas",1
RT @AlexRoussef171: Povo comendo lixo - esta é a prosperidade comunista bolivariana. Luladrão e sua ORCRIM tem que apodrecer na cadeia. htt _,1
RT @Idzabela: Desde o Taveira que não se via tanta violência no Amoreiras,0
#LulaPrezidente pra garantir o direito do povo de dar o c* e morrer de endocardite bacteriana...,1
ESSE É O FAMOSO CHUPA CU? @g1 https://t.co/HCuJZKSNRt,1
Hoje o tópico vai ser... Islão!,0
@_Ioen parabéns brou! Menina é bom demais!,0
As teta da Simoni na redetv. Que peitos hein,1
"Meu apoio Total ao Pastor Silas Malafaia, que está sendo mais uma vez, vitima dessa mídia comprada pela esquerda!",0
@Curate_Angola não por A+B (até pq todo mundo sabe como falar com uma criança). Explicar de maneira a q ela perceba e aprenda o q é respeito,0
"ainda bem que o crivella ganhou, imagina só o rio com droga legalizada, sem PM e aborto liberado???",0
"“Bolsonaro não vencerá as eleições”, afirma Aécio Neves (zueira edition)
AH TÁ...
ps: assistam até o FINAL https://t.co/P2Wlv6sr96",0
"Gente, o Trump é sensacional. 
Mas essa mulher....Essa mulher é um MITO!!!!
@josuecurty3000 @RachelSherazade _ https://t.co/7zQKxyGXPL",0
"RT @thiisrita: Love on Top mas de fufas, estou lá",1
Ansioso para o comício na Flórida amanhã. Grande multidão à vista! https://t.co/o1dNXUmImW,0
MULHER BURRA DA PORRA,1
"[9/3 09:11] jhu : Bom viado mais lindo
[9/3 09:11] Dj Luizinho: Bom dia sapatão mais gostoza",1
"Nem um nem outro. Refute o que falei com fatos, lógica e verdades! https://t.co/uF5MFuUazQ",0
"Ouvi, numa rede de tv, que a Hungria, está fazendo uma cerca eletrica, para evitar invasoes de refugiados. Mas nao deu Ibope...Pesquisem sob",0
"José Alberto Carvalho à conversa com @jpintocoelho60, ontem, no encontro de jornalistas. https://t.co/zzHvRDiOJZ",0
Relatório de Força de Trabalho do LinkedIn: Jan e Fev foram consecutivamente os meses mais fortes para contratação _ https://t.co/ddcouzuDKO,0
RT @CapitalismoOP: @ArantxaNome @editorahumanas. Não ha ninguém mais machista que uma feminista ou feministo,0
"RT @FatosEsquerda: @Justiceiro_Sujo já eu, acho que o habib's deveria fazer um mapeamento de cada ativista que falou merda e meter o famoso _",0
"Que notícia, que relevância! Parabéns pela cobertura, @g1 ! https://t.co/71M8uDew5c",0
"Diferença entre 'manifestante' e 'terrorista'.
Esquerdista = vagabundo baderneiro.
Conservador = patriota, gente do _ https://t.co/XvQzqwFtHs",1
Kd o moleque viadinho fã da Marta? https://t.co/gNBmQyglK4,1
"Atraído pelo forte cheiro a enxofre, Passos Coelho deslocou-se esta manhã a Setúbal. Como não encontrou o Diabo, vingou-se no choco frito.",1
RT @RafaelapFonseca: EU TO MIJANDO DE RIR DESSES TWEETS KFHSKFJHRKSBFKEHDKR MELHOR PÁGINA @DIREITAFALANDO,0
Decididamente o Marques Mendes está a perder qualidades. Já nem a presença dos radares da PSP consegue adivinhar. SAD...,0
"Colocaram um vinho branco pra gelar, será que teremos comemorações hoje?",0
Dia 26 vamos botar pressão https://t.co/6lp1zg8Zoo,0
Parabéns a Rex Tillerson por tomar posse como nosso novo Secretário de Estado. Ele será uma estrela!,0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1
@BolsonaroSP falando como foi ser criado pelo @jairbolsonaro https://t.co/MWmhJKDpi3,0
"Minha mae me proibiu de andar com meus amigos que usam drogas, agora vou vender pra quem???",1
Portugal não tem campos de refugiados nem nunca irá ter https://t.co/e65OD3dzTG #paisaominuto,1
RT @direitafalando: nada contra mulheres tenho ate amigas que sao,1
"País quebrando, desemprego pra todo lado, violência comendo solta e vem falar em 'FOLIA', PQP!!! 
VTNC essas merda _ https://t.co/TlPVv3lhon",0
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1
"Minha migas do curso de dizem heteras,são casas mas são mais Sapatao do que eu",1
"@mariaa_msj não quero, assim eu seria a feia e gorda do casal",0
RT @odedonafrida: Nunca mais saem os resultados das eleições do Sporting porque é o William Carvalho que está a contar os votos.,0
@PaulaMaris professora..acho que habbibs mata menos que lança-perfume com cocaína https://t.co/OUqNqFzOMi,0
"Quanto amor meu deus  
09/03/17 10:12:01: Sapatao : Fala amor da minha vida. Meu coração fora do corpo",0
Olha isso aqui @policiafederal ela apagou mas eu printei https://t.co/tUIuFGLlty,0
Qual político covarde bundao eu vou começar a xingar nessas eleições ?,1
minha sala só tem sapatao,1
"E você , já escolheu o presente para a sua mulher , no dia internacional das mulheres ?? sugestões da nossa garota _ https://t.co/laX8xO9hSI",0
A @crfjaque prova: não importa se Jair não é preconceituoso. É apenas + 1a q se enquadra na moda atual de difama-lo _ https://t.co/W67nzOsYsn,1
"'mais mulheres na política!'
A maioria do eleitorado é mulher! 
Não são mais eleitas pq mulher não confia em mulher nenhuma",1
"...tanto tempo que não sabe mais como ganhar, apenas veja o caos que está o nosso país - preso em conflitos em todo _ https://t.co/u0UBstAgQd",0
"@HelderRocha16 @ChagaLuccas isso foi crime, pode-se dizer de homofobia e isso é um absurdo",0
"RT @NexoJornal: Para especialistas, a rotulação reforça preconceitos e limita as escolhas profissionais do futuro. https://t.co/cWsOxabHpB",0
AO VIVO Declaração Conjunta do Presidente Trump e Primeiro Ministro Shinzo Abe: https://t.co/O6BHXpb9WWhttps://t.co/lVoh7ac91l,0
RT @o_antagonista: Os políticos que Moro conseguiu condenar https://t.co/1UiUjk2moShttps://t.co/8pTLqYbpTS,0
"@GirafaDaTata sim, odeio sua atitude escrota de ser sapatão",1
Mais deprimido que a Grazi Massafera assistindo Amores Roubados,0
@anapntes @valehomossexual então achar gorda feia é falta de autoestima? Ataaaa,1
"Nesse Dia Internacional da Mulher, experimente dar panos de prato para alguma feminista, ela vai amar!",1
@Ludowhistle @xismaisxis @zlando ai agora já não é sharia? De todo o modo jihad é radicalismo não é a base do islão.,1
RT @voluptama: já ganhou https://t.co/NOTHkcg7v4,0
Vc ai que é do Islam vc vai morrer antes do carnaval.,1
wtf um tt sobre boatos das fufas mais conhecidas do Porto está a seguir-me Q MERDA É ESS,1
@pj_igor os negros não vão gostar.,1
@mismuscaria ele quis dizer que o negro construiu a faculdade.,0
"@cviniciuslm sim, ontem em SP",0
"Acabei de ouvir uma cigana dizer q 'os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado'.
O cliché morreu hj às 16h09",1
Parabéns! Ser a favor da VIDA é um valor básico e inegociável de qualquer pessoa DO BEM! https://t.co/jJGeM1rAIC,0
"RT @bentomarcela: o terceiro foi aquele que gabriella não fez nada pq gabriella é SAPATAO
puxa o fole fi de rapariga",1
"Um judeu discursou pró-Trump. Ué, ele não era o novo Hitler????? #PosseDeTrump",0
"@catarina_mart 
Então hoje debateram o 'PNR'?
Será que finalmente acabou o boicote e a censura ao meu partido?
@govpt @antoniocostapm",1
Este Zivkovic é uma pequena maravilha,0
"Se o Kassabe fosse @homemdeverdade diria 'A culpa é minha, não fiz projeto algum para as chuvas e de vcs povão porco que não cobra nada'",0
"RT @rpsantos1970: É curioso o Orçamento para 2017 da #CMB. Chapa ganha, chapa gasta. Siga!
#Barreiro #Autárquicas2017 #PCP #RenovarPortuga _",0
RT @ritocca: Quem é a favor da criação do Dia Nacional do Orgulho Heterossexual - popularmente falando Dia do Hétero - diga EU.,1
RT @GlacieFranca: @otmar03 O SBT virou o quê? A 'jornalista' Analice Nicolau disse que Bolsonaro falou: 'Você não merece ser estuprada porq _,0
RT @SouBenfica1904: Dortmund está pintada de vermelho e branco! #SejaOndeFor #UCL #BVBxSLB https://t.co/DjbtGk2uHh,0
Homem que é homem troca o pênis por 1 fígado a mais.,1
RT @BTchissola: e diz que já não há crise em Angola  https://t.co/c2B8GCTzkb,0
"@linknpacto miga, pare. é uma construção social. se você não enxerga isso, além de burra, é racista.",1
Forró que ouvi ontem: 'O homem que não chamar mulher pra dançar agarradinho é boiola e a mulher que não aceitar é sapatão',1
"'lugar de mulher é na cozinha'
Seus machistas de merda, lugar de mulher é onde ela quiser. Desde q pelada. https://t.co/xhKXOHQLlY",1
"-Levy Fidelix, cu de mulher reproduz?
-Não?
-Caso encerrado!",1
"PNR nas Eleições Autárquicas: 'uma lança na Margem Sul'!
#PNR #Barreiro @rpsantos1970 
https://t.co/wtzIKopblmhttps://t.co/2iUBbGh5qz",0
"SAIU A PROGRAMAÇÃO CARNAVALESCA DO GOLEIRO BRUNO:
COME MACARRÃO
ENGRAVIDAR A NAMORADA
JOGA MATA MATA
ALIMENTAR O CACHORRO
ENTERRO DOS OSSOS",1
@Curate_Angola ah então esse não é o cartoon que vai para as crianças?,0
"@gabrisinhas @LeoLimaDuarte racismo inverso é mimimi de branco. deus é uma palavra que existe, mas deus não existe miga",1
Um novo dia é uma página em branco na sua vida. Escreva apenas o que vale a pena! Bom dia,0
@AdemirAlvim eu tenho conhecimento dessa doutrinação nas escolas... Uma triste realidade no Brasil e no mundo!,1
RT @Biakicis: Leiam a Veja desta semana. @jairbolsonaro https://t.co/Hu8cvPbzui,0
"@fcancio 
Faz ele muitíssimo bem!",0
"O #PNR, ao contrário do desinteresse dos demais partidos e dos órgãos de soberania, apoia a justa luta dos cabindas.
https://t.co/zwF4xKVKEe",0
"Confira entrevista da artista negra brasileira Priscila Rezende ao site LaplisiTol, um site construído por... https://t.co/z2RWLWknV5",0
"RT @guilhermeribe73: Islão - 5 letras
Bomba - 5 letras
Coincidência??????",1
"E ele é a cara do meu querido amigoo ex-patrão @djbuts RT @lenabahirah Um dos melhores escritores do país, Fabrício @Carpinejar no Jô! =)",0
"@linknpacto pq você aprendeu a gostar de branco e vê negro como não-atraente inconscientemente. culpados: mídia, família, brancos em geral.",1
RT @procrlmano: Chegamos a Lisboaaaa,0
"O Facebook usou o hijab para homenagear as mulheres no #DiaDaMulher
O hijab é o maior símbolo de opressão islâmica _ https://t.co/SkHBYLsMLh",0
"Vai facilitar muito a identificação, né? Pq não deixam a burca toda? https://t.co/67Rma3Miky",0
RT @SoDeBoaBrazil: Segundo esquerdopatas de plantão a pior recessão da história com PIB negativo nos últimos 2 anos é culpa de 8 meses do g _,1
Ate aqui essa gente do rio branco me perseguido,1
"@RenatoBrowne @renataloprete @GloboNews se elas votarem nelas mesmas, talvez ajude https://t.co/A0MTriB5R1",0
"Se uma pessoa vê esse documentário e ainda acha que os refugiados não deveriam ser aceitos nos lugares, ela é muito sem coração.",1
"Quem gosta de Feminismo são mulheres que se odeiam e odeiam homens, ou desavisados que desconhece a Desconstrução... https://t.co/tqOkqzhDoA",1
sapatão trovando igual homem https://t.co/dELjHkpPhx,1
dizer que é ou não é é facil!! Eu quero ver o feminismo não defender ou ser contra uma pauta da Esquerda!!! https://t.co/iTZpiQddqH,1
"Uma delegação do PNR, Paula Rocha, @rpsantos1970 e @jpintocoelho60, foi recebida na Assembleia Municipal de Lisboa. 
https://t.co/x3CYuHQSqH",0
'Trump diz que refugiados devem voltar a seus países. Por que essa não é uma opção' https://t.co/DkLthrpsvZ #informações #feedly,1
"Tem amiga, mas morre de vontade é de comê-las!",0
@UOLNoticias Será os refugiados islamicos eles vão dar espaço? A dubai da terra eles não os querem que feio @EstranhoSemNome,0
"Também em #Machico, na Ilha da #Madeira, o #PNR está presente nas autárquicas pela primeira vez. Força _ https://t.co/ExI4LnWXqZ",0
Feministas ou sindicatos vão lá protestar?? https://t.co/ns1bcccmYO,0
"@okiamxico @Refugees @Refugiados_Pt 
Sim, num país, à data, já cheio de muçulmanos. Hoje está bem pior!",1
Veto de Imigração É Uma das Ordens Mais Populares de Trump Até Agora' https://t.co/Rp8cH71KfH,0
"RT @JOAQUINVOLTOU: UÉ TURMA QUE  DEFENDE MARGINAL REVOLTADO COM O PESSOAL TIRANDO SÉLFI COM O GOLEIRO BRUNO
ENTÃO ESSE GUERREIRO DO POVO N _",0
Sr. @PastorMalafaia gostaria q lesse minha humilde e desesperada carta. http://t.co/VmFpuwaz n quero ir pro inferno! q faço c meus escravos?,1
"O #BlocoEsquerda, ponta-de-lança na cultura de morte, quer agora legalizar a Eutanásia.
Por mim defendo a Vida e sua dignidade.
@EsquerdaNet",0
"RT @editorahumanas: Toda mulher deve ser respeitada independente de ser ou não feminista
Só as feministas que dizem lutar pelas mulheres nã _",0
RT @roxmo: Incitação ao estupro. Mas que país canalha. https://t.co/Nc8XlofGR9,1
RT @WinterCosta: Arrebentou mesmo! Essa palestra deveria passar o dia TODO em TODOS os canais de TV de TODA América Latina. Socialistas de _,0
@tiagooliviera19 Não me meto nisso outra vez,0
"@bethmoreno 'hoje eu durmo cedo'
2:48 
Tony Tornado pelado...",0
RT @jairbolsonaro: Quando souberam que gravaria entrevista 2 jornais desistiram de me ouvir nessa semana. Será pq?,0
"RT @Deia_Gut: @g1 Mas soltar o assassino Bruno tá de boas, né STF.",1
"@rocha_02 Teve 'urnas eletrônicas venezuelanas', 'médicos cubanos e refugiados haitianos votaram em dila' e ele não fez questão de desmentir",0
"RT @erickdau: Polícia militar acaba de dar tiro de pistola pra cima. Ninguém me contou, eu vi. https://t.co/ogbg21NlQ3",0
"RT @SargentoFAHUR: Daniela Mercury parou de tocar quando seu bloco passou pela Polícia Militar. Obrigado, ouvido de PM não é pinico.",1
"@arthurmedal moço, esse é um post do Facebook que automaticamente é publicado no twitter. Deixa de ser BURRO. Pqp",1
RT @otariano: Começou os meme https://t.co/wwadFAyoyy,0
"o meu verniz branco é mesmo feio, parece corretor",0
"A Venezuela deve tirar Leopoldo Lopez, prisioneiro político e marido de @liliantintori (me reuni  com @marcorubio) _ https://t.co/5egejnFWbx",0
"Feminismo: 
- defende TODAS as pautas da esquerda.
- é só a esquerda perder eleição que faz protesto
- nunca protes _ https://t.co/SWatIvzKwv",1
"Sem dúvida que os nacionalistas falam a mesma linguagem. Cá como lá,
ao lado das forças da ordem!
@GNRepublicana _ https://t.co/I2517EBwMK",0
"Se a minha namorada também só tivesse 30 segundos para me responder quando discutimos, evitavam-se tantos problemas
#Oscars",0
Afffffff só por Deus eu te que fica olhando a funça da atual dá minha ex,1
"Depois de vender produtos ilegais o dia todo no centro do Rio, camelôzada se reúne pra queimar um no meio da rua: _ https://t.co/gtu7cntgBA",1
"RT @editorahumanas: Se eu tiver um filho gay, serei duplamente presente pra ele não precisar se expor pra chamar minha atenção",1
Pq n manda os refugiados pro inferno em vez de mandar pra europa???São tudo muçulmano mesmo....,1
