"text","hatespeech_comb"
"Já tô com o  apertado de saudades de Angola e ainda me contam que abriu um Open Jump no Praia de Belas. Não é just _ https://t.co/KHnoxeHGU9","0"
"@simonlestrange ah é pq postaram
a foto sem a kat e a eme aí falaram que na vdd a imagem tinha que tá em branco pq sem q cassie nd existiria","0"
"só faltava dizeres que angola não é cidade também xD https://t.co/AfVPpp1YoX","0"
"RT @EdyReskova: O BARCELONA EXPLICANDO A VITÓRIA: VIMOS O ADVERSÁRIO TODO DE BRANCO E ACHAMOS  QUE ERA O REAL MADRID...","0"
"Cuidado com a burra falando mal do feminismo 'atual'. Mas gente, mulher ignorante assim é uó. É cada coisa né non.","1"
"RT @RockSaint_: Muitas crianças são criadas por homossexuais, eu não vejo diferença nenhuma nessa imagem o mesmo vai acontecer com algumas _","0"
"@leticiabahia23 A mulher não precisa ser obrigatoriamente feminista para ser mulher , porque a maioria não compact _ https://t.co/7LJcsVaBWN","0"
"RT @GrevedeMulheres: Mais de 50 cidades brasileiras já aderiram à Greve Internacional de Mulheres #8M #euparo https://t.co/dykdKkCJN3","0"
"@ramonsm16 ela é mais legal eu sei. Só que ela é feia e gorda...","1"
"lei...LEI..para assassinato de fetos.... bolsonaro diz 'vc nao merece ser estuprada' pq da mulher irritando ele - i _ https://t.co/9UNLKInMK2","0"
"Na Bulgária não tem mimimi de esquerdista.
Sofreram na pele com a URSS.
Não querem globalismo, nem comunismo ,  nem _ https://t.co/IwxdlSI6yv","1"
"É lamentável que o Standvirtual queira passar a ideia que um sensor de movimento é suficiente para evitar que uma mulher bata com um carro","1"
"RT @ShedyaLouise: Os bonecos nunca serviram para expor sexualidade as crianças. Não vejo o objetivo disso https://t.co/eJI6qwgjul","0"
"@agdabritto ooowwww, amorrr, ja chegou???","0"
"Kd o moleque viadinho fã da Marta? https://t.co/gNBmQyglK4","1"
"RT @miltoneumesmo: @RuiHCruz @OPauloAlmeida @istoeserio  dia 20 isto e dia 23 RSC em Lisboa? Amanhã compro bilhete, hoje vou só dormir feliz","0"
"RT @MoniqueCheker: Obra de barragem (transp. do Rio São Francisco), inaugurada no sábado, rompe parcialmente e desaloja 60 famílias? Incomp _","0"
"O estranho caso da TSU
https://t.co/tmh1XPS9Fv#Portugal #RenovarPortugal #PNR","0"
"'Sou uma mulher madura, que as vezes brinca de balanço. Sou uma criança insegura, que as vezes anda de salto alto.' #MulherDeVerdade","0"
"@EricksonEriie tens razão concordo totalmente acho que dos 0 aos 5 os putos estão preocupados em saber as cores os números e não tipos de","0"
"RT @nostrendsbrasil: #BolsonaroReiDoMundo - Admiradores de @jairbolsonaro sobem tag em homenagem e apoio ao deputado. #NosTrendsBrasil http _","0"
"@mismuscaria ele quis dizer que o negro construiu a faculdade.","0"
"Magra - gorda , com ou sem estrias , feia - bonita ... não importa porque vocês são perfeitas !
Feliz dia da mulher","0"
"Aff só por que não tem negro no oscar agora eles sao racista........ pfvr miga melhore","0"
"RT @ajulysantos: O maior ato feminista de 2017 até o momento foi o de Marine Le Pen se recusando a se curvar as imposições machistas islâmi _","0"
"@GABRIELPlNHEIRO @RaquelRangel0 assiste a Serbian Film, se não vomitar passou no teste","0"
"RT @bjsapinha: Tem certos problemas que sapatão não precisa se preocupar.
Entre eles o de não poder tomar seu açaí em paz. https://t.co/1pR _","1"
"#PQMulher q discorda do feminismo é burra. A liberdade da mulher acaba aí com as manax https://t.co/WCrmRX3YOo","0"
"RT @ribeiro_joelson: Em Angola não se estuda https://t.co/3i8Vuyi5By","1"
"me chamou pra jantar fora
logo eu
temer","0"
"RT @CitizenGOpt: URGENTÍSSIMO! Assine a campanha para pedir que o PL 7371 não seja pautado! https://t.co/InbPbQ28Vh@pejoseduardo, @padre_ _","0"
"Não se sinta mulher de verdade se você ofende outras mulheres chamando-as de feia, estranha, magrela, gorda, etc","1"
"cara, ao invés de clamar pelo Criador que tal refutar o que falei com fatos, lógica e verdades! https://t.co/TQBB1eJPII","0"
"Tpm é um saco, me sinto gorda e feia","0"
"RT @maitabom: Aonde está o meu coração, ali estará o meu tesouro.","0"
"já falei que não sou racista porra
mas...","0"
"#Angola «ANGOLA. 'Se é possível produzir um cartão eleitoral fiável porque não conceder também bilhete de... https://t.co/5whBqMhUph","0"
"'Erro de percepção mútuo', ou mentira constante?
Dão tantas vezes o dito por não dito.
https://t.co/Avkb0G8bmz","0"
"Iiiih sapatão sinistra kkkkkkkkkkkkkkkk","1"
"RT @Daniacordeiro01: Não ya https://t.co/yeAkKupqUv","0"
"Daqui a pouco mudam de preto e vermelho p preto e branco","0"
"RT @JOAQUINVOLTOU: VAGABUNDO CHEGA AGARRANDO AS MENINA SEJEM CAVALHEIROS: OLA TUDO BEM VOCÊ É LINDA SEUS LABIOS DEVEM TER GOSTO DE MÉL VAMO _","1"
"#DiaDaMulher FELIZ DIA DAS MULHERES Dia Internacional da Mulher #BolsonaroReiDoMundo  Mas voces ainda são capac _ https://t.co/5A2H1XE9RB","0"
"O mundo das sapatao é mais ligado do que eu imaginava","0"
"@JuhSavignon Fica com Deus! Luz e paz!","0"
"E a imprensa brasileira deu a mesma ênfase que no caso dos presídios. 
Não, péra... https://t.co/Oag1PmiyXR","0"
"Mesmo com o atraso dos democratas pra finalmente aprovar o Dr. Tom Price, a revogação e substituição do ObamaCare e _ https://t.co/eux1DieznB","0"
"Meu voto vai para: https://t.co/5j41Y9yExo","0"
"O que é o Globalismo? - Lauren Southern
Muita gente ainda não compreende....
https://t.co/mg2bBTXGQZ","0"
"Filme de ex ativista gay que se tornou pastor causa polêmica -... https://t.co/ZO3DmrUtpq","0"
"Passo 1 - Denuncie a pagina do Silas no Facebook. 2- Mande uma msg pro @PastorMalafaia avisando-o. 3- use a hashtag #TrolandocomHumorNegro","1"
"O General Keith Kellog, o qual conheço há um bom tempo, tem grandes chances de ir pra NSA - como outros 3 também te _ https://t.co/tqs1YDByft","0"
"@biaibelieve Hahaha, pq no tatuapé tava sol, na Aclimação sol, só na Bela vista que tava nublado??? rsrs Eêee @angelicamorago","0"
"Se o triste bebe, o brasil é uma fábrica de bebum!","0"
"RT @GABRIELPlNHEIRO: Feliz dia internacional da mulher 
  Margaret Thatcher no tanque https://t.co/7l2Vtejxrf","0"
"A vitória sobre o habitual fatalismo
https://t.co/za1ZBTIUOz#Portugal #PNR","0"
"Assista o #SuperBowl e então continuamos a: TORNAR A AMÉRICA GRANDE NOVAMENTE! https://t.co/X5q81zWwt5","0"
"@tiaomoreira @Ramo_Jr Não confunda Trump com George Soros.","0"
"RT @Silvio_MKT: Esse vigarista sujo mantém um homem íntegro como @jairbolsonaro como réu de um crime que não cometeu e liberta um juiz que _","1"
"A corrida pela liderança do CND foi obviamente 'armação'. A escolha de Bernie, como ele próprio, nunca teve chance. _ https://t.co/K1Je1TMVPv","0"
"Eu já me sinto tao feia e gorda, aí as pessoas vem e me dizem 'vc é tão bonita, mas ta gorda' 
Me da logo um tiro fdp
#askanamia","1"
"Mas ele é de esquerda, então pode fazer racismo. https://t.co/KRpb3bjVDY","0"
"'A mulher deve ser lentamente decifrada, como o enigma que é: encanto a encanto.' #MulherDeVerdade","0"
"Quando o combate ao capitalismo e a ideologia de gêneros nas escolas falham miseravelmente: https://t.co/YHhEKQMI6H","0"
"Fim do Mundo foi cancelado pq o Aeroporto da Portela já não tem capacidade para receber + asteróides devido à saturação do seu espaço aéreo.","0"
"@guiwde @Estadao olha esse campo, meu Deus, foram buscar notícia na oitava divisão hahahahahhaha","0"
"RT @julixsep: @BrothersDireita @ClaudeLuca_ @otmar03 @FussballSehr E eu tenho o corpo da Gisele Bundchen.","0"
"queria lembrar que chamar a coleguinha de puta, feia, gorda, escrota e etc tbm é machismo","1"
"@elmalditocabron @tlmota é a Esquerda que faz a pauta do feminismo!","1"
"g1: União Europeia ameaça com sanções países que não recebem refugiados https://t.co/oa24HUMR0g #G1 https://t.co/3p1zmAzoCV","0"
"o atentado em orlando nao tem nada a ver com os discursos preconceituosos do trump e do bolsonaro, a culpa é do estado islâmico!!!!","1"
"Menina praplégica c tá querendo o que? - eu quero mexer, eu quero mexer!","1"
"RT @toquedeveludo: Agora um poema:
Eu sou sapatão. 
E sapatão sempre vou ser
Pq gosto de pepekas
E a sua eu quero comer.
","0"
"Tadinho do Goby rsrsrs
 (@ryan_reminho live on http://twitcam.com/11hdu))","0"
"@rbrochrdt dia da mulher ne cuidado com a burra","0"
"2018 está chegando   kkkkkkkk https://t.co/LErfp09mwc","0"
"'Trump diz que refugiados devem voltar a seus países. Por que essa não é uma opção' https://t.co/DkLthrpsvZ #informações #feedly","1"
"Essa sociedade machista opressora https://t.co/25ZOYePq5z","1"
"Para desconcentrar um homem com um decote é necessário ter peitos https://t.co/xAwMiLHb7P","1"
"@gabrisinhas @LeoLimaDuarte poxa, cê tá com medo de ficar enrugada? tá com medo que o filho da empregada entre na tua sala da facul?","1"
"Uma coisa que até agora não entendo é o porquê de os refugiados sírios muçulmanos sunitas não foram para a também... https://t.co/9JnNSi9ynD","1"
"verdade q em manaus tem uma lei que se vc fizer 18 anos e não souber caçar javali vc vai preso?","0"
"Entrevista com a @editorahumanas sobre a censura da OAB-SP! https://t.co/9xdr4TCI0R","0"
"Cara, isso não é um sonho??? #cocolatraassumidamodeon http://twitpic.com/24exzc","0"
"Leite Show no #TheNoite https://t.co/Exk69z7qrn","0"
"O #PNR não cala ante o marxismo-cultural, a censura dos 'tolerantes' e a hipocrisia do 'faz-de-conta' (que nada se _ https://t.co/XLvvuy2PiG","0"
"SÓ LEMBRANDO, HOJE 08 DE MARÇO É #DiaDaMulher 
M - U - L - H - E - R
PRA HOMEM QUE USA SAIA, MAQUIAGEM ETC:
SEU DIA É O 1º DE ABRIL.
#PAZ","1"
"Eles revelam-se. Faltam-lhes argumentos e faltas-lhe nível. Agressividade e ofensa é o seu registo,
@psocialista https://t.co/ZhENzssM7I","1"
"Bom dia amigos, companheiros, camaradas! Bardamerda para as segundas-feiras...","0"
"Um novo dia é uma página em branco na sua vida. Escreva apenas o que vale a pena! Bom dia","0"
"@CapitalismoOP vishi.. kkkkkk o pior que essa travesti parece homem.... com muita cara de homem.... 
saudades travesti raiz kkkkkk","1"
"Sapatao é tudo apegada é?????","1"
"@5gu @caiquepala Tinha que ser gorda, né?","1"
"@MarleneBicalho Qq dia te relato umas. Sou pós-graduada em auto-flagelação e m formei em 'desligamento'. Apelido d infancia: Maria Desastre.","0"
"esse tal de golpe aí é que nem o racismo
tá nos olhos de quem vê","1"
"#Ecofin aprova processo de sanções a #Portugal e #Espanha
https://t.co/YljcKSFmVU#RenovarPortugal #PNR","0"
"RT @GABRIELPlNHEIRO: Na Arabia Saudita, Irã, Afeganistão...
E nunca vamos ver feminista falando do islã https://t.co/3LzVuLpOp8","1"
"@vanzkafka aí que tá a vantagem dá igreja evangélica, ela é mais independente, não tem o sindicato do Vaticano..","0"
"RT @implicante_org: Paraná Pesquisas: intenção de votos em Bolsonaro poderia ser ainda maior. Entenda. https://t.co/oZ6WsC37nYhttps://t.co _","0"
"#DiaDaMulher 
8 de Março https://t.co/9HzBTFenh4","0"
"O @gduvivier quer o fim da PM usando a mesma para a sua segurança.
Nessas horas a 'fascista' vira heroína!","0"
"@AlineBorel OI! Sugeri um JV e ninguém me deu bola... tá afim? vc te mais moral que eu, vem mais gente. rsrsrs","0"
"#Educação gratuita para todos e liberdade de escolha
https://t.co/sqvH4JUdkz#RenovarPortugal #PNR #Escolas https://t.co/webnk2Dbcx","0"
"Dizer que cu não reproduz pra social media do @TwitterMediaBR é ser homofóbico
Gayzada ta com o cu ardendo de pisc _ https://t.co/92x3hN2vt9","1"
"RT @sadcharlott: homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão","1"
"É mesmo, o Lula tá com 70%, 70% de chance de ser preso ainda esse mês https://t.co/SfXi9oHbVo","0"
"Bora Benfica.
ACORDA CARALHO!","1"
"tá chegando galera https://t.co/M9X0o49qa2","0"
"não é obvio???? https://t.co/FGz5aBRdLG","0"
"Quem é mais demente, essas mães ou o jornal que pública uma MERDA dessas? https://t.co/Ed0fd0eCUy","1"
"A U.E. não conseguiu cumprir o acordo de acolher 90 mil refugiados. Previsível depois de todos os acontecimentos em Paris.","0"
"Qnd as feministas vierem me ofender, não vou nem rebater, só vou dar RT.","0"
"existem dois tipos de casais https://t.co/ozTrbrTyJY","0"
"Um novo dia é uma página em branco na sua vida. Escreva apenas o que vale a pena. 
Bom dia!","0"
"Feliz dia das mulheres que vieram na embalagem certa! https://t.co/hl3A1wmiXz","0"
"Grandes realizações das feministas das federais: https://t.co/Jt1N9ZUU92","0"
"@JhullyMelo79 não é sapatão mesmo não, eu errei ...
E traveco mesmo , mó pirocão que tem","1"
"@GABRIELPlNHEIRO @ibrags Quem tem Mitomania sou eu que sou fã do Bolsonaro   hahahahahahah  (zuera)","0"
"triste, essa cerveja é boa pacaraio https://t.co/9u4hsOeChl","0"
"freixo vai legalizar a maconha gente nao deixem isso acontece #LugarDeMaconheiroÉNaCadeia","0"
"Já nem me lembrava que o Tévez tinha trabalhado na Alfândega e uma vez teve de revistar o Rio Ferdinand.
Bons tempos https://t.co/naVHtWJlsR","0"
"Eu não sei dizer o quanto eu queria trabalhar como voluntária p refugiados e afins","0"
"'mais mulheres na política!'
A maioria do eleitorado é mulher! 
Não são mais eleitas pq mulher não confia em mulher nenhuma","1"
"Ih olha o omi branco querendo falar pra mulher qual o papel dela https://t.co/DwUjpan0Ht","0"
"RT @alex_borges: Vejam a participação do @BolsonaroSP na audiência do Escola Sem Partido. Parabéns. deu show! https://t.co/HPJoo4iglQ","0"
"@Iago_ForaPt achei engraçado que ngm falou em direita aqui, mas vocês mesmo se entregam","0"
"A PL 2516/15 propõe imigração em massa de refugiados islâmicos para o Brasil. NÃO QUEREMOS A SHARIA NO BRASIL _ https://t.co/OSjmz1eCkb","1"
"Burra e a mulher que se ilude com textinho!!!","1"
"Uma #MulherDeVerdade dá valor às mais belas qualidades dos seres humanos. E dá valor aos amigos verdadeiros.","0"
"@guiwde Clube da luta","0"
"@maathbz nossa, cada vez mais bizarro o que a esquerda inventa...","0"
"Nem um nem outro. Refute o que falei com fatos, lógica e verdades! https://t.co/uF5MFuUazQ","0"
"@juancosta473 @YouTube Oxi.... hauhauha e o que tem a ver ? quer dizer que nao acontece isso mais ???","1"
"@GABRIELPlNHEIRO 
Tem que mostrar essa matéria para a @veramagalhaes","0"
"Grande honra comparecer ontem ao recebimento dos restos mortais de Ryan Owens com minha filha Ivanka. Um grande e corajoso homem-obrigado!","0"
"A manifestação em frente à #FCSH. Em causa está o cancelamento da conferência de Nogueira Pinto na universidade
https://t.co/ff3vSFVnEU","0"
"Palavra do dia que homem que é homem não diz: Fragrância.","0"
"A partir do momento q vc ri d piada d loira, português, gaucho vc perde o direito d se ofender c qualqer outro tipo de piada! Danilo Gentili","0"
"edai que o ministério do temer não tem mulheres nem negros??? eles não fizeram por merecer ue","0"
"Ouviu, @g1 ? Militar não sai disparando a esmo... https://t.co/MYEpw842bH","0"
"EU IA E VOLTAVA VÁRIAS VEZES (COM TODO O RESPEITO) @Chris_Branco","0"
"Tem uns pernilongos da angola aqui, não é possível","1"
"Discurso de Pedro Godinho | 10 de Junho
https://t.co/uNUg2iwZh1#RenovarPortugal #PNR #Portugal","0"
"A NASA ACHOU MAIS 7 PLANETAS 
E VOCÊ AI, QUE NÃO CONSEGUE ACHAR UM SÓ EMPREGO","1"
"@angelicamorango Hj tdo mundo preoc c uma colega no escrit que eu sabia q tinha ido fazer entrevista. Eu disfarçando e fazendo a preocupada!","0"
"RT @CarlosBolsonaro: Tentam de tudo: homofóbico, racista, misógino, xenófobo e não colou, agora a mais nova: videogamefóbico!","1"
"eaí que o temer quer cortes pro salário mínimo, na educação e acabar com o SUS? bagulho é tirar a dilma porra #ForaPT","0"
"Dizem que o muro do Trump não será eficaz, mas olhem que os chineses construíram um há mais de 2000 anos e ainda não têm lá mexicanos...","1"
"JÁ VENDI 18 DESSAS AQUI... SUCESSO TOTAL. https://t.co/89FMw6ZQY4","0"
"Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é","1"
"@CapitalismoOP aff, bando de maconheiros... eles não tem o q fazer...","1"
"RT @favcamzjb: cheguei à conclusão de que eu sou feia e gorda","0"
"@lucasmzanella olha, nem vale a pena, viu. Lê o texto. Direito, pq né.","0"
"vai pra cuba","0"
"Uma #MulherDeVerdade se cuida. Quer estar linda, gostosa, apetitosa e, principalmente, inteligente. Mas, para ela mesma, em 1º lugar.","0"
"O desejo do homem é pela mulher, mas o desejo da mulher é pelo desejo do homem. Ou mais... #MulherDeVerdade","0"
"A @jublackpower é sensacional!","0"
"É assim que se faz.....E vamos fazer a mesma ação no Brasil... Comecem compartilhando, deixando sua insatisfação... https://t.co/y97XRU3EEr","0"
"@d_aleajactaest olha, afinal foi o Islão 'o pai'. Já tens argumento na mesma mas tens de substituir Hitler por ISIS https://t.co/U3Y9xSzAux","1"
"@amora_inlove Excelente, parabéns! E que venham as mudanças! www.morangoexpress.blogspot.com/","0"
"ATENÇÃO QUE TEVE CARRO ROUBADO
TRES CARROS FORAM RECUPERADOS TUCSON PRATA, HB20 BRANCO E RANGER
São recebi placa... https://t.co/hgpLVDiOf9","0"
"RT @PastorMalafaia: FELIPE NETO é uma honra ser caluniado por um INESCRUPULOSO como você.Vou lhe dar a chance, na justiça, para você provar _","0"
"BOA TARDE MOLECADA ALMOCEI FUMEI UM CIGARRO DEI AQUELA DEFECADA NÃO TENHO COMPROMISSO A TARDE VOU CONTINUAR RESPONDENDO NO #JoaquinResponde","0"
"Estou aguardando algum pedido c/ burca, ou será que já tem?. Mulheres que a usam fora do deserto, onde não há tempe _ https://t.co/qPqJGbTqIR","0"
"@voluptama és um optimista...","0"
"com que os 'refugiados' entrassem, automaticamente ele já não estaria cumprindo o seu maior dever que é proteger o país","0"
"E o chamado Cãomor junto com uma repórter cara de sono... rs. Mto legal! http://twitpic.com/23v73c","0"
"Brigadeiro branco com uva  Ingredientes: 3 latas de leite condensado 1 lata de creme de leite 1 pita https://t.co/JgiQKAr9FC","0"
"@SadBoyKevyn 
Entre os jovens opositores há quem se distinga pelo humor em vez da ofensa ordinária. Mais um passo e há conversa civilizada.","0"
"Está a chegar a hora dos europeus acordarem!
https://t.co/d5yMsyMUyW","0"
"Político manja mto de enganar os outros hein @lucianagenro . Era esse carrinho mesmo q ele queria sim https://t.co/w0oraUyoFi","0"
"Parabéns ao nosso novo Conselheiro de Segurança Nacional, general H.R. McMaster. Vídeo: https://t.co/yhPfSZ5hG4https://t.co/CPZbHiy9yg","0"
"@catracalivre Tem que ser muito capacho de ideologia p/ apoiar uma cultura q apedreja e açoita mulheres só porque a _ https://t.co/FYKFJoRN89","1"
"RT @monalizamos: Mas, hey, toma aqui uma flor! Sorria. E engula a dor. - Via Pietra Pinheiro #InternationalWomensDay https://t.co/q0xkKEDOWB","0"
"a própria culpada pela exposição é a filha da Maria do Rosário que postava fotos com drogas e nudes em seu próprio instagram","1"
"E o artigo 226 da Constituição?? ABSURDO!! Estão ATROPELANDO A CONSTITUIÇÃO FEDERAL! https://t.co/Mxj6JUu9fi","0"
"@linknpacto pq você aprendeu a gostar de branco e vê negro como não-atraente inconscientemente. culpados: mídia, família, brancos em geral.","1"
"Nesse Dia Internacional da Mulher, experimente dar panos de prato para alguma feminista, ela vai amar!","1"
"O canalha e ditador @NicolasMaduro conseguiu destruir a Venezuela.
Venezuelanos fogem para Brasil e outros países d _ https://t.co/OnUMT25wZe","1"
"HOJE EU VO CHUTAR O BALDE MAS FICA AI PQ QUERO ACERTA SUA CARA","1"
"BRASIL ACIMA DE TUDO 
DEUS ACIMA DE TODOS
AMEM","0"
"RT @UOL: Medicina ajuda a adiar gravidez: Mulheres que são mães após os 40 anos crescem 49% em duas décadas https://t.co/cqSo8HBF2z","0"
"@OPauloAlmeida Bilhetes disponíveis aqui:
https://t.co/NeiqhncuJp","0"
"Trump sanciona lei que desfaz regulamentação do minério de carvão criada por Obama' https://t.co/koIqOf4dFChttps://t.co/jztntgJdZQ","0"
"@CarlosMvrtins @Curate_Angola desculpa, eu gostava de conseguir respeitar a tua opinião mas não consigo. Se eles são felizes, pq contrariar?","0"
"Vai daí cirrose! https://t.co/ERWqqHBYN8","0"
"RT @monkwysmells: 3- eu não tenho auto estima. Esqueci ela no útero. Todos dizem que eu sou bonita porem eu n me acho bonita. Apenas uma ga _","0"
"ESTAR ACORDADO SÁBADO DE MANHÃ DO CARNAVAL
ISSO SEPARA NÓS: O POVO HONESTO E DIGNO
DELES: QUE FICARAM ATÉ DE MADRUGADA SE DROGANDO NAS RUAS.","1"
"RT @AnaPaulaVolei: @RachelSherazade @JOAQUINVOLTOU @DaniloGentili tô chegando dos You És Ei e levando Trumpão da massa!!","0"
"Parabéns a Stephen Miller por me representar esta manhã nos vários programas matutinos de domingo. Ótimo trabalho! https://t.co/oub2u74RHa","0"
"@StalinBurrinho @RachelSherazade Parabéns as mulheres de direita..que não roubam o país, a petrobras e os aposentad _ https://t.co/FJDVGjLsUV","1"
"13 anos de PT levou o Brasil a pior crise economica da história do nosso país ...e os doentes esquerdistas vão dize _ https://t.co/9VRRKXbPDW","1"
"RT @Silvio_MKT: Gays franceses estão migrando para a direita; e a razão disso é bem simples, o avanço do islamismo na Europa. https://t.co/ _","1"
"Eu com 4 seguidoras neste fds https://t.co/8Sg2vYqlfV","0"
"Gostei de um vídeo do @YouTube https://t.co/9PB6IXBZum Era uma vez o homem - 8: As conquistas do islão","0"
"O Iran estava nos seus últimos suspiros, pronto prum colapso quando os EUA veio com um salva-vidas na forma de acordo c/ Iran: $150 bilhões","0"
"acho que a Simone depende mais do natal pra sobreviver que o Papai Noel","1"
"“Nós não podemos viver num mundo tão conflituoso e tão problemático sob o ponto de vista da situação social ao... https://t.co/eH8nw5UD9x","0"
"Encerrar livre circulação da UE não deve reduzir migração ao R.Unido
https://t.co/JTESEFZ4gB #Refugiados #Imigração _ https://t.co/hoAUMlZ2yg","0"
"@eupatyoliveira estou preparada já https://t.co/R5iTupPnzo","0"
"meu tio diz que eu sou brega, só porque curto umas músicas antigas","1"
"tão lésbica que jogava campo minado só pra pegar as mina","1"
"é... não deu http://t.co/U3W6dbL51q","0"
"O PSOL foi seguir a ideologia comunista coreana onde se come cachorro, mas levaram muito ao pé da letra... https://t.co/AQAzISQzmz","1"
"Atenção: segundo esse 'jênio' a violência contra a mulher no Brasil se dá pelo fato do país ser de maioria cristã, _ https://t.co/i3Pa8oFnd3","1"
"@arthurmedal moço, esse é um post do Facebook que automaticamente é publicado no twitter. Deixa de ser BURRO. Pqp","1"
"Que bonito hein! Que cena mais linda, será que eu posso participar com o casalzinho ae? https://t.co/KWvi9EFkBL","0"
"AO90: crime e traição à nossa identidade.
O #PNR sempre foi contra. Há que desobedecer a tal estupidez! 
https://t.co/7wsyJFC1FL","1"
"RT @nunesjoely: QUANDO É PRA TER CONSCIÊNCIA HUMANA DURANTE O RESTO DO ANO VOCÊS NÃO TEM AI HJ VEM O CHORUME","0"
"DEU CERTO O IMPITIMA? EU QUE ASSUMO HOJE????","0"
"VOCÊ CRIOU BEM SEU FILHO PARABÉNS  #JoaquinResponde https://t.co/zWLta8ahTr","0"
"@AdemirAlvim eu tenho conhecimento dessa doutrinação nas escolas... Uma triste realidade no Brasil e no mundo!","1"
"RT @TonhoDrinks: VERDADE TÁ TODO MUNDO COMEMORANDO REALMENTE AQUI NA RUA FIZERAM ATÉ UM CHURRASCO TEM PAGODE E OS CACETE 
https://t.co/qY _","0"
"Nas redes sociais, as ativistas criaram uma 'vaquinha' para ajudar no pagamento das dívidas. Até a publicação... https://t.co/x7laK54K62","1"
"Começa (felizmente) a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista.
@netanyahu _ https://t.co/HvrmEdVsGk","0"
"RT @_BrenddaLima: Vai ter programação em Fortaleza. https://t.co/BeVgua6J7u","0"
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando, acho que caiu a empadinha dela","1"
"@MBLivre @YouTube estudante de direito... https://t.co/lLcBGnTZGW","0"
"RT @zecarlosantos2: Com Bolsonaro acaba essa estória de tratar criminosos como cidadãos de primeira categoria e o resto como resto. #Bolson _","1"
"ne nao seus comunista 
como é que cês tão","0"
"@mrsquintas @Famel_Zundapp disse que isto aqui é uma cambada de comunas e fachos.","1"
"1 - cara, refute o que falei usando lógica, fatos e verdades!
2 - Odeia o Bolsonaro?Fala aí dos projetos dele q tu _ https://t.co/IMLpbqgOcU","0"
"melhor coisa que eu fiz foi assinar a editora humanas https://t.co/s5UkekqKFI","0"
"A esquerda é assim, lamenta a morte de bandidos mas diz 'matou pouco' pra genocidas. Depois do 'Stalin matou foi po _ https://t.co/g2rItoeyTF","1"
"Tem Grafite que é bonito,é arte ..Agora os rabiscos, Pichações????Tem que apagar mesmo. https://t.co/hQsbuiiPQk","0"
"Participação do #PNR nas autárquicas vai crescendo. Com programa nacional e diferenças locais, pode dizer-se: todos _ https://t.co/scEsjxHxcH","0"
"@hpalves
E eu que pensava que era por causa da imigração...","0"
"Vamos boicotar o Habibs por não fiscalizar a droga dos meninos que entram na loja pra intimidar os clientes! https://t.co/hYeE2ZLdwz","1"
"Elettra fica puta pq Alex se afastou, mais n faz nada pra mudar a situação. Nunca vi mulher mais burra. Sofrendo atoa #vipdirecto","0"
"RT @selenachartsbr: Minha prima está desaparecida e ainda não foi encontrada, ajudem a espalhar para caso de alguém ter a visto!
Local: Po _","0"
"O dia que todos os muçulmanos morrer,certeza que o inferno vai sobrecarregar.","1"
"Lívia Nepomuceno, FOX Sports. Só consigo olhar para uma coisa. Duas, no caso. https://t.co/r2FtcEZGRT","0"
"Do Facebook de um deputado do #PS. De facto 'quem se mete com o PS leva'. Tolerantes no seu melhor!
@psocialista _ https://t.co/8A73EOnd7g","0"
"Não basta os escandalos de corrupção..mas tudo de ruim que o marxismo trouxe tambem. https://t.co/ssIPLIF918","0"
"RT @Reginaldo_MO: Vamos derrotar a ideologia de gênero. #EscolaSemPartidoJa https://t.co/1h5P8aOL1w","0"
"#Março 11,12e13 #SP. Congresso evangelizar Kids. Falando sobre Ideologia de gênero,para líderes Kids. https://t.co/zz3Hwy1hv8","0"
"@gentemagra1 apresenta pra ela miga @homemcis","0"
"Download de cabelo afro pra the sims 4 = pra ilustrar a guria coloca um monte de sim branco e loiro.
MIGA..
QUE QUE CUSTA..?","0"
"Todo dia eu to bem sapatao sim, mas tem dias que eu me surpreendo","1"
"Feliz Dia da Mulher!
#DiaDaMulher https://t.co/hHeS4bmMlC","0"
"@BrendaPaesGp homem q repara lingerie é pq tá querendo usar","0"
"@guiwde @JosyTelles_REAL Acolher refugiados loirinhos não tá na moda, não dá ibope pra ninguém. Mas se forem LGBT...","1"
"Perplexo?? Não! Está apático diante de toda a podridão. E os partidos da AR e os media continuam confortavelmente a _ https://t.co/hfKlJZdFjG","0"
"Vou boicotar o Habibs
Mãe tô com fome
Big Mac 21,99
Whooper 22,99
Esfiha 0,99
Filho, quer de queijo ou de carne?","0"
"RT @ClaudeLuca_: Assistam o Hangout! 
@escolasempartid @DeniseSPLima1 
@BelCarvalho5 @Dna_Fabby @marisascruz @marisa_lobo @allanldsantos ht _","0"
"@kairalhex não digas islão, é uma religião inofensiva, tal como o cristianismo. o problema é a isis, que leva os ideais islamicos ao extremo","0"
"até meu tamagoshi eu decepcionei deixei morrer de fome então não esperem muito de mim","0"
"Abertas as inscrições III Festival de Dança que acontecerá em abril na Estação Cabo Branco https://t.co/q2WbjEvwap","0"
